"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.485126411E2,2.334583759E0,-4.030656338E0,-2.450207949E0
2.485176331E2,2.510066509E0,-4.660142422E0,-1.627658844E0
2.485226251E2,2.321739674E0,-5.126243591E0,-8.301038146E-1
2.485276172E2,2.287240028E0,-6.218197823E0,-3.054638505E-1
2.485326092E2,1.890210032E0,-6.653462410E0,-7.255005836E-2
2.485376012E2,1.532016993E0,-6.997378826E0,-1.067428589E-1
2.485425933E2,1.436840773E0,-7.321963310E0,-1.057983041E-1
2.485475853E2,1.528158665E0,-7.828130245E0,-6.871068478E-2
2.485525773E2,1.255580902E0,-8.142761230E0,-5.177003145E-2
2.485575693E2,1.097145081E0,-8.978861809E0,7.493823767E-2
2.485625614E2,8.562680483E-1,-9.695014000E0,2.302926779E-1
2.485675534E2,6.039661169E-1,-1.044933033E1,4.573280215E-1
2.485725454E2,2.629674673E-1,-1.105055332E1,4.638013840E-1
2.485775375E2,1.007999182E-1,-1.177624512E1,4.215364456E-1
2.485825295E2,7.389485836E-2,-1.215272903E1,2.769222856E-1
2.485875215E2,-2.371001244E-2,-1.255338669E1,7.201206684E-2
2.485925136E2,2.577788830E-1,-1.300677109E1,2.222328782E-1
2.485975056E2,1.726243496E-1,-1.312042046E1,-1.494514942E-2
2.486024976E2,2.567304373E-1,-1.287563801E1,-1.706537008E-1
2.486074897E2,7.016397715E-1,-1.314313412E1,-3.076898456E-1
2.486124817E2,1.058470607E0,-1.319508743E1,-5.030669570E-1
2.486174737E2,1.232745647E0,-1.292633152E1,-6.326482296E-1
2.486224658E2,1.641462922E0,-1.297797108E1,-5.869313478E-1
2.486274578E2,1.907541037E0,-1.292856216E1,-6.103870273E-1
2.486324498E2,1.787825942E0,-1.264902115E1,-3.540863395E-1
2.486374418E2,1.497761726E0,-1.203928375E1,3.535313606E-1
2.486424339E2,9.650306106E-1,-1.133907127E1,1.473416567E0
2.486474259E2,2.801340818E-1,-1.071124458E1,2.425359011E0
2.486524179E2,-3.755413294E-1,-9.997985840E0,3.154663801E0
2.486574100E2,-7.675610781E-1,-8.845485687E0,3.937251806E0
2.486624020E2,-1.269189239E0,-6.833431244E0,4.748343945E0
2.486673940E2,-2.609062672E0,-3.269792080E0,5.559463024E0
2.486723861E2,-4.632797241E0,2.502649307E0,6.061108112E0
2.486773781E2,-6.066274643E0,9.165357590E0,5.594925880E0
2.486823701E2,-6.796707153E0,1.563148975E1,5.870945454E0
2.486873622E2,-6.147058010E0,2.090725327E1,6.016423225E0
2.486923542E2,-5.125052452E0,2.505780792E1,2.567629814E0
2.486973462E2,-5.028673649E0,2.734009171E1,-1.814754605E0
2.487023383E2,-5.648040771E0,2.663407135E1,-5.050736427E0
2.487073303E2,-8.153998375E0,2.329816437E1,-5.266007423E0
2.487123223E2,-1.052631950E1,1.887462044E1,-4.991491318E0
2.487173143E2,-9.457830429E0,1.487020302E1,-6.051598072E0
2.487223064E2,-8.634933472E0,1.287620735E1,-7.055543900E0
2.487272984E2,-7.888891220E0,1.332830524E1,-7.132124424E0
2.487322903E2,-4.462984562E0,1.347251034E1,-6.683870316E0
2.487372823E2,-1.509425521E0,1.183149147E1,-5.163875103E0
2.487422743E2,-6.256392002E-1,1.017655373E1,-3.074403524E0
2.487472663E2,-6.410118341E-1,9.052159309E0,-1.703033328E0
2.487522583E2,-7.103785276E-1,8.089066505E0,-6.919855475E-1
2.487572502E2,-6.898576021E-1,7.311302185E0,4.778102636E-1
2.487622422E2,-6.587446928E-1,6.719217300E0,1.402696729E0
2.487672342E2,-7.480086088E-1,6.026269913E0,2.015145540E0
2.487722262E2,-6.484258175E-1,5.161431313E0,2.391422510E0
2.487772182E2,-7.360076904E-1,4.134933472E0,2.444603443E0
2.487822101E2,-4.062554836E-1,3.129170418E0,2.335708618E0
2.487872021E2,-1.132259369E-1,2.311808586E0,2.220807552E0
2.487921941E2,6.458882093E-1,1.706865311E0,1.977844715E0
2.487971861E2,1.674118996E0,1.204293251E0,1.441999078E0
2.488021780E2,2.831806183E0,7.562475204E-1,6.695278883E-1
2.488071700E2,4.036465645E0,5.059661865E-1,-3.577304482E-1
2.488121620E2,4.995274544E0,5.577659607E-2,-1.372978449E0
2.488171540E2,5.626590252E0,-4.561719894E-1,-1.891987562E0
2.488221460E2,6.475666046E0,-8.728189468E-1,-2.138846636E0
2.488271379E2,7.668572903E0,-1.232815742E0,-2.225226879E0
2.488321299E2,6.729454994E0,-1.330616951E0,-1.442198992E0
2.488371219E2,5.161752701E0,-1.424965858E0,-1.029062510E0
2.488421139E2,3.813779354E0,-1.625558853E0,-1.178014398E0
2.488471059E2,2.485892057E0,-2.008266926E0,-1.632627130E0
2.488520978E2,1.474606276E0,-2.668092728E0,-1.912456036E0
2.488570898E2,6.872677803E-1,-3.594824791E0,-2.087863445E0
2.488620818E2,5.857191086E-1,-4.711355686E0,-2.243731022E0
2.488670738E2,8.236331940E-1,-5.735015392E0,-2.326302052E0
2.488720658E2,1.041183710E0,-6.799624443E0,-2.573149204E0
2.488770578E2,1.410594702E0,-7.364578247E0,-2.732851267E0
2.488820499E2,1.784477830E0,-8.410781860E0,-2.787600040E0
2.488870419E2,1.867433190E0,-8.837700844E0,-2.263651848E0
2.488920339E2,1.602367520E0,-8.880680084E0,-1.575705528E0
2.488970260E2,1.525012374E0,-9.439588547E0,-7.737271786E-1
2.489020180E2,1.329221368E0,-9.715359688E0,7.794833183E-2
2.489070100E2,1.058029890E0,-9.995483398E0,6.990537047E-1
2.489120021E2,7.397999167E-1,-1.033747101E1,1.186581612E0
2.489169941E2,4.986923933E-1,-1.056916046E1,1.574845552E0
2.489219861E2,2.580208778E-1,-1.058072662E1,1.778164864E0
2.489269782E2,1.325119138E-1,-1.054939842E1,1.763272285E0
2.489319702E2,4.050580263E-1,-1.088164330E1,1.639950752E0
2.489369622E2,3.345135152E-1,-1.106523037E1,1.412834644E0
2.489419542E2,1.600596905E-1,-1.116250515E1,1.182090521E0
2.489469463E2,4.374718666E-2,-1.121665478E1,8.472833037E-1
2.489519383E2,-1.011846364E-1,-1.117992687E1,5.614551306E-1
2.489569303E2,2.722620964E-3,-1.136325169E1,1.615251303E-1
2.489619224E2,3.961840272E-2,-1.144586372E1,-2.669715285E-1
2.489669144E2,9.063372016E-2,-1.131781960E1,-6.484175920E-1
2.489719064E2,2.464644164E-1,-1.118018723E1,-9.070749283E-1
2.489768985E2,3.681794703E-1,-1.068385315E1,-1.009779692E0
2.489818905E2,4.652614594E-1,-1.014012337E1,-8.372296095E-1
2.489868825E2,4.514824748E-1,-9.573006630E0,-4.504710436E-2
2.489918746E2,3.846636415E-1,-8.968273163E0,1.257136822E0
2.489968666E2,1.452554911E-1,-8.278285980E0,2.372011900E0
2.490018586E2,-1.660591662E-1,-7.268883705E0,2.568882942E0
2.490068507E2,-5.681656599E-1,-5.897351742E0,2.192524433E0
2.490118427E2,-8.915919065E-1,-3.996483803E0,1.920531988E0
2.490168347E2,-1.081356287E0,-1.490192890E0,2.473315239E0
2.490218267E2,-1.202536345E0,1.998550415E0,3.688183546E0
2.490268188E2,-1.488273025E0,6.047492981E0,4.820519924E0
2.490318108E2,-2.560417891E0,1.117233467E1,5.708888054E0
2.490368028E2,-4.230286598E0,1.746244240E1,6.889645576E0
2.490417949E2,-5.149003506E0,2.377324104E1,7.419599533E0
2.490467869E2,-4.416919708E0,2.876600647E1,4.826502323E0
2.490517789E2,3.973882198E-1,3.221488953E1,-3.572788000E0
2.490567710E2,6.311573505E0,3.081938934E1,-3.543352604E0
2.490617630E2,7.733455658E0,2.141848755E1,4.003475666E0
2.490667550E2,6.427862167E0,1.566976833E1,7.932892323E0
2.490717471E2,4.367319107E0,1.268236542E1,7.422235012E0
2.490767391E2,2.455007553E0,1.092667007E1,4.251033306E0
2.490817311E2,1.211064339E0,1.013774490E1,1.271098256E0
2.490867232E2,7.128886580E-1,1.021383286E1,-1.395748854E0
2.490917152E2,1.010792017E0,1.131672955E1,-2.575007439E0
2.490967072E2,1.302468777E0,1.286644745E1,-3.303880215E0
2.491016992E2,6.919381618E-1,1.357121181E1,-4.357004166E0
2.491066913E2,6.922837496E-1,1.377194023E1,-5.104496002E0
2.491116833E2,1.328520536E0,1.335509586E1,-5.272293568E0
2.491166753E2,2.009136200E0,1.259924412E1,-4.771580696E0
2.491216674E2,2.606206894E0,1.129917240E1,-3.841266632E0
2.491266594E2,2.885534525E0,9.780590057E0,-2.714349031E0
2.491316514E2,2.726850271E0,8.459643364E0,-1.265127182E0
2.491366435E2,2.316057205E0,7.316898346E0,3.011608124E-1
2.491416355E2,1.753574371E0,5.907600403E0,1.586875439E0
2.491466275E2,1.015708923E0,4.055524826E0,2.500164986E0
2.491516196E2,9.615921974E-2,2.306770325E0,3.000721931E0
2.491566116E2,-8.891118765E-1,6.087265015E-1,3.224317551E0
2.491616036E2,-1.623002052E0,-8.905267715E-1,3.513135195E0
2.491665956E2,-2.290310383E0,-2.511994362E0,3.559860706E0
2.491715877E2,-2.918030262E0,-3.768340588E0,3.427241325E0
2.491765797E2,-2.655981779E0,-4.077099323E0,2.988050938E0
2.491815717E2,-1.801966906E0,-3.659083366E0,2.244364738E0
2.491865638E2,-1.845381975E0,-3.648087502E0,8.851590157E-1
2.491915558E2,-2.056193829E0,-4.153695583E0,-6.621670127E-1
2.491965478E2,-1.641823292E0,-5.146480560E0,-1.689278841E0
2.492015399E2,-1.070802450E0,-6.013535023E0,-2.069136381E0
2.492065319E2,-5.811874866E-1,-6.338923454E0,-1.926005602E0
2.492115239E2,-1.239315271E-1,-6.625525475E0,-1.426033854E0
2.492165160E2,8.684086800E-2,-7.122100353E0,-8.308300376E-1
2.492215080E2,2.767785788E-1,-7.761513710E0,-5.116858482E-1
2.492265000E2,2.455226183E-1,-8.199284554E0,-5.100910068E-1
2.492314921E2,5.443125963E-1,-8.894643784E0,-8.395246267E-1
2.492364841E2,5.227637291E-1,-9.383316040E0,-1.308074832E0
2.492414761E2,3.868583441E-1,-9.742101669E0,-1.805390835E0
2.492464682E2,3.756670952E-1,-1.013861084E1,-2.111118793E0
2.492514602E2,3.359903097E-1,-1.059677410E1,-2.310835123E0
2.492564522E2,2.917582989E-1,-1.104008389E1,-2.236353397E0
2.492614442E2,2.762928009E-1,-1.146391487E1,-1.944141984E0
2.492664363E2,2.079108953E-1,-1.197366810E1,-1.438156128E0
2.492714283E2,2.630790472E-1,-1.242113876E1,-1.052741408E0
2.492764203E2,2.882554531E-1,-1.281604767E1,-6.536200047E-1
2.492814124E2,3.837683201E-1,-1.313453484E1,-4.993504882E-1
2.492864044E2,5.016494989E-1,-1.300839329E1,-3.080301583E-1
2.492913964E2,6.226782799E-1,-1.298811054E1,-2.523730695E-1
2.492963885E2,7.753580809E-1,-1.293004513E1,-1.128610373E-1
2.493013805E2,9.404780269E-1,-1.268593979E1,-1.627271771E-1
2.493063725E2,1.142239332E0,-1.249981213E1,-7.711839676E-2
2.493113646E2,1.175237894E0,-1.198887348E1,-1.726300418E-1
2.493163566E2,1.159534216E0,-1.156948090E1,-2.729585171E-1
2.493213486E2,1.434838772E0,-1.142314720E1,-4.225693941E-1
2.493263407E2,1.604662061E0,-1.101845837E1,-5.797853470E-1
2.493313327E2,1.535587788E0,-1.061866570E1,-6.883074641E-1
2.493363247E2,1.337894440E0,-1.007071877E1,-6.869013309E-1
2.493413167E2,1.073677659E0,-9.398790359E0,-4.752803147E-1
2.493463088E2,9.002978206E-1,-8.737116814E0,2.818606496E-1
2.493513008E2,7.022160292E-1,-8.009406090E0,1.566768169E0
2.493562928E2,1.471281052E-2,-7.287757874E0,2.816646576E0
2.493612849E2,-9.716004133E-1,-6.228151321E0,3.793745756E0
2.493662769E2,-1.979811192E0,-4.247733593E0,4.637508392E0
2.493712689E2,-2.968035460E0,-8.839588165E-1,5.347560883E0
2.493762610E2,-4.344654560E0,4.004630089E0,5.884638309E0
2.493812530E2,-5.872307777E0,9.268014908E0,6.032400608E0
2.493862450E2,-6.308017254E0,1.339926624E1,6.340423107E0
2.493912371E2,-4.653090477E0,1.576006794E1,6.100462914E0
2.493962291E2,-2.071106195E0,1.580004120E1,4.041905880E0
2.494012211E2,-3.163398266E0,1.582837296E1,2.169199705E0
2.494062132E2,-5.955080986E0,1.583000183E1,6.172016263E-1
2.494112052E2,-7.704195976E0,1.579938126E1,-2.371241748E-1
2.494161972E2,-7.676027775E0,1.501916790E1,-4.732562602E-1
2.494211892E2,-7.509373665E0,1.343832684E1,-4.514185786E-1
2.494261813E2,-8.873277664E0,1.340118217E1,-6.557599306E-1
2.494311733E2,-9.960474968E0,1.530714130E1,-1.816350937E0
2.494361653E2,-1.001111984E1,1.658108139E1,-5.368738174E0
2.494411574E2,-9.822527885E0,1.775957489E1,-9.391166687E0
2.494461494E2,-9.272850990E0,1.732944870E1,-7.213208199E0
2.494511414E2,-9.005990982E0,1.577361202E1,-8.614315033E0
2.494561335E2,-8.881928444E0,1.426481628E1,-6.721466064E0
2.494611255E2,-7.453150749E0,1.277327347E1,-2.792557716E0
2.494661175E2,-4.279743671E0,1.150951290E1,2.050161362E-1
2.494711096E2,-2.187088013E0,1.064656734E1,1.516793609E0
2.494761016E2,-1.149343371E0,9.859804153E0,1.878801823E0
2.494810936E2,-3.098082542E-1,9.092665672E0,1.776726246E0
2.494860856E2,3.123977184E-1,8.321990013E0,1.132388353E0
2.494910777E2,8.469947577E-1,7.414446831E0,8.307975531E-1
2.494960697E2,1.151855826E0,6.547540665E0,7.541493773E-1
2.495010617E2,1.036145091E0,5.596972466E0,3.221969604E-1
2.495060538E2,8.784582615E-1,4.366765022E0,1.283379793E-1
2.495110458E2,9.467284679E-1,3.096304893E0,1.444980502E-1
2.495160378E2,1.451472878E0,2.115599632E0,-1.354967356E-1
2.495210298E2,2.028718472E0,1.338065147E0,-4.607768655E-1
2.495260218E2,2.549026012E0,5.287694931E-1,-8.279472589E-1
2.495310138E2,3.102941990E0,-3.031902313E-1,-1.342657566E0
2.495360058E2,3.588938236E0,-1.234873772E0,-1.728422046E0
2.495409977E2,4.139842510E0,-1.946336269E0,-1.570501328E0
2.495459897E2,4.827136993E0,-2.624775887E0,-1.239604473E0
2.495509817E2,5.158794403E0,-3.351693153E0,-8.296462297E-1
2.495559737E2,5.265738487E0,-4.141267300E0,-6.940689087E-1
2.495609656E2,4.987783432E0,-5.308634758E0,-8.097720742E-1
2.495659576E2,3.679955959E0,-6.341209412E0,-9.256751537E-1
2.495709496E2,2.566412926E0,-7.353552818E0,-1.203920841E0
2.495759416E2,2.090692997E0,-8.235316277E0,-1.270739079E0
2.495809336E2,1.941600561E0,-8.967169762E0,-1.220474482E0
2.495859255E2,1.813017726E0,-9.563401222E0,-1.075054646E0
2.495909175E2,1.661956072E0,-1.000969696E1,-9.323517680E-1
2.495959095E2,1.526527643E0,-1.033487606E1,-7.557705641E-1
2.496009015E2,1.420923471E0,-1.058210659E1,-3.885666430E-1
2.496058935E2,1.368774652E0,-1.056983566E1,2.110147476E-2
2.496108854E2,1.422533870E0,-1.058065891E1,4.217566252E-1
2.496158774E2,1.630007744E0,-1.061470222E1,7.772645950E-1
2.496208694E2,1.732837677E0,-1.073426151E1,9.893285632E-1
2.496258614E2,1.639868498E0,-1.071466446E1,1.155856609E0
2.496308534E2,1.670984268E0,-1.067111206E1,1.159304976E0
2.496358453E2,2.047225952E0,-1.099103069E1,9.819986224E-1
2.496408373E2,1.998897314E0,-1.127228355E1,8.450614214E-1
2.496458293E2,1.851676464E0,-1.134285355E1,6.535062790E-1
2.496508213E2,1.614745736E0,-1.127481747E1,3.262550831E-1
2.496558133E2,1.474301100E0,-1.117837334E1,-6.024193764E-2
2.496608052E2,1.300658464E0,-1.106792545E1,-3.961486816E-1
2.496657972E2,1.318314314E0,-1.093870926E1,-8.635812998E-1
2.496707892E2,1.436630130E0,-1.085283089E1,-1.290701747E0
2.496757812E2,1.574172735E0,-1.068584538E1,-1.558471799E0
2.496807733E2,1.620640755E0,-1.048570824E1,-1.791387558E0
2.496857653E2,1.666768551E0,-1.029075050E1,-1.922467470E0
2.496907573E2,1.807971954E0,-1.005315208E1,-1.923215508E0
2.496957493E2,2.000990152E0,-9.753838539E0,-1.846455097E0
2.497007414E2,2.192760706E0,-9.359404564E0,-1.807354450E0
2.497057334E2,2.373681545E0,-8.865095139E0,-1.629740477E0
2.497107254E2,2.367095470E0,-8.314021111E0,-9.218810201E-1
2.497157175E2,2.255266428E0,-7.734959126E0,4.355835915E-2
2.497207095E2,2.168277740E0,-7.070669174E0,8.708274364E-1
2.497257015E2,2.140217781E0,-6.517445564E0,1.279262662E0
2.497306936E2,2.032234907E0,-5.716353893E0,1.550476789E0
2.497356856E2,1.816146374E0,-4.270459175E0,2.112686157E0
2.497406776E2,1.555094719E0,-2.079991341E0,3.103446484E0
2.497456697E2,1.527725458E0,1.303576469E0,4.667207718E0
2.497506617E2,1.428097606E0,6.069659233E0,6.959955692E0
2.497556537E2,7.913554907E-1,1.247427368E1,8.841627121E0
2.497606458E2,-3.266804814E-1,1.997467041E1,9.902792931E0
2.497656378E2,-1.568890572E0,2.741707230E1,8.922574043E0
2.497706298E2,-2.788044453E0,3.255956268E1,5.784299850E0
2.497756218E2,-4.473136425E0,3.483706665E1,2.018717527E0
2.497806139E2,-2.876245737E0,3.185824966E1,-2.109550834E-1
2.497856059E2,-1.152897477E-1,2.400345802E1,2.073343754E0
2.497905979E2,7.429013252E-1,1.832239151E1,4.963885784E0
2.497955900E2,1.009259343E0,1.493135166E1,4.749322891E0
2.498005820E2,9.745802879E-1,1.251709080E1,3.523759127E0
2.498055740E2,7.242597342E-1,1.092087173E1,2.448935032E0
2.498105661E2,3.165720105E-1,1.024241924E1,1.720532537E0
2.498155581E2,3.325679898E-1,1.091092873E1,8.493052721E-1
2.498205501E2,1.113727689E0,1.214971352E1,-5.951189995E-1
2.498255422E2,1.655627251E0,1.287174225E1,-1.271882772E0
2.498305342E2,1.648855209E0,1.258864594E1,-1.612256169E0
2.498355262E2,1.556712747E0,1.125767231E1,-2.031949520E0
2.498405183E2,1.723426342E0,9.606048584E0,-1.798283219E0
2.498455103E2,2.190119505E0,7.905983925E0,-1.364699483E0
2.498505023E2,1.794772506E0,6.415539742E0,-1.051418304E0
2.498554943E2,6.904784441E-1,4.938316345E0,-1.165748477E0
2.498604864E2,-1.577805281E-1,3.478977203E0,-1.297536492E0
2.498654784E2,-3.679987192E-1,1.999149323E0,-1.198243380E0
2.498704704E2,-8.189316988E-1,6.855459213E-1,-1.087407112E0
2.498754625E2,-1.446585059E0,-1.364450455E-1,-9.893708825E-1
2.498804545E2,-1.953944087E0,-6.630268097E-1,-8.964754343E-1
2.498854465E2,-2.273441792E0,-1.089905739E0,-7.782095671E-1
2.498904386E2,-2.380193710E0,-1.636487961E0,-7.806574702E-1
2.498954306E2,-2.268272638E0,-1.967151165E0,-8.489027619E-1
2.499004226E2,-2.223532677E0,-2.263257980E0,-1.057284117E0
2.499054147E2,-2.125658512E0,-2.036737919E0,-1.010254860E0
2.499104067E2,-1.506790757E0,-1.742698193E0,-7.421702147E-1
2.499153987E2,-3.066636324E-1,-1.725819111E0,-5.453264713E-1
2.499203908E2,1.071460962E0,-1.966790676E0,-3.770955801E-1
2.499253828E2,2.174071789E0,-2.857294559E0,-3.573230505E-1
2.499303748E2,2.140926123E0,-3.449628830E0,-1.844722033E-1
2.499353668E2,2.245398998E0,-4.590810299E0,1.131638288E-1
2.499403589E2,1.918899894E0,-5.428848267E0,5.286526680E-2
2.499453509E2,1.569142580E0,-6.580964088E0,9.420591593E-2
2.499503429E2,1.169324398E0,-7.606457710E0,-2.938444614E-1
2.499553350E2,5.252890587E-1,-8.486049652E0,-5.605010390E-1
2.499603270E2,-3.240373135E-1,-8.789479256E0,-7.437427044E-1
2.499653190E2,-1.097822905E0,-8.761702538E0,-7.572127581E-1
2.499703111E2,-1.276093721E0,-9.202099800E0,-7.246698141E-1
2.499753031E2,-1.171087980E0,-9.598564148E0,-5.831562281E-1
2.499802951E2,-1.123044252E0,-9.846116066E0,-2.693841457E-1
2.499852872E2,-9.795053005E-1,-1.027516842E1,2.642345428E-2
2.499902792E2,-7.985284328E-1,-1.077570724E1,3.292927742E-1
2.499952712E2,-6.189765930E-1,-1.119958401E1,6.115491390E-1
2.500002633E2,-4.363842010E-1,-1.163789558E1,9.650012851E-1
2.500052553E2,-2.511494160E-1,-1.199985313E1,1.189089775E0
2.500102473E2,6.086587906E-2,-1.218037319E1,1.298616767E0
2.500152393E2,1.881152391E-1,-1.222277927E1,1.063896418E0
2.500202314E2,4.265981913E-1,-1.232816505E1,7.571718693E-1
2.500252234E2,5.317125320E-1,-1.234341621E1,1.765159965E-1
2.500302154E2,8.523212671E-1,-1.245991898E1,-3.490562141E-1
2.500352075E2,1.144277573E0,-1.259134102E1,-9.359885454E-1
2.500401995E2,1.513180137E0,-1.277576447E1,-1.499636650E0
2.500451915E2,1.931492805E0,-1.233368492E1,-1.898016453E0
2.500501836E2,2.118347645E0,-1.171991920E1,-2.046049595E0
2.500551756E2,1.969066501E0,-1.103986835E1,-1.977945328E0
2.500601676E2,1.818961859E0,-1.041797066E1,-1.459760427E0
2.500651597E2,1.529634714E0,-9.892421722E0,-3.525083065E-1
2.500701517E2,9.049447775E-1,-9.415386200E0,9.855992794E-1
2.500751437E2,1.642560959E-2,-8.833935738E0,2.100683212E0
2.500801358E2,-8.396486044E-1,-7.899637222E0,3.122163773E0
2.500851278E2,-1.951138496E0,-6.187475204E0,3.944600344E0
2.500901198E2,-3.439698696E0,-3.359340191E0,4.581679821E0
2.500951118E2,-4.944325447E0,5.732555389E-1,4.975780487E0
2.501001039E2,-6.122889996E0,4.857733727E0,4.959498882E0
2.501050959E2,-5.994915962E0,8.948699951E0,4.513413429E0
2.501100879E2,-3.795618534E0,1.202989578E1,3.766024113E0
2.501150800E2,-2.673597336E-1,1.426728725E1,2.117069483E0
2.501200720E2,1.992539048E0,1.659159470E1,-6.485972404E-1
2.501250640E2,8.407835960E-1,1.911312866E1,-4.459966660E0
2.501300561E2,-3.070924282E0,2.108434677E1,-4.868006706E0
2.501350481E2,-6.309026718E0,2.142364883E1,-3.511691570E0
2.501400401E2,-7.690101147E0,1.828166199E1,-2.369344711E0
2.501450322E2,-8.480709076E0,1.538346195E1,-1.956252575E0
2.501500242E2,-1.062502766E1,1.651104355E1,-4.182546139E0
2.501550162E2,-1.032359314E1,1.783763123E1,-6.894400120E0
2.501600083E2,-9.138839722E0,1.599621677E1,-8.229892731E0
2.501650003E2,-8.609592438E0,1.288407326E1,-7.568559170E0
2.501699923E2,-8.471442223E0,1.076398087E1,-5.867645264E0
2.501749843E2,-7.502090454E0,9.285050392E0,-3.988045931E0
2.501799764E2,-5.931262970E0,8.437121391E0,-2.418177366E0
2.501849684E2,-4.435824394E0,7.875803947E0,-1.404097438E0
2.501899604E2,-3.644470692E0,7.304918289E0,-9.821478128E-1
2.501949525E2,-3.330441952E0,6.815708160E0,-7.287623882E-1
2.501999445E2,-3.254037380E0,6.140349388E0,-7.073242664E-1
2.502049365E2,-2.860049963E0,5.484776497E0,-5.160763860E-1
2.502099286E2,-2.214611053E0,4.887418747E0,-1.642153561E-1
2.502149206E2,-1.498311281E0,4.257549286E0,9.051877260E-2
2.502199126E2,-7.483482361E-1,3.537975311E0,3.347570896E-1
2.502249047E2,-1.075272560E-1,2.958459854E0,3.627209961E-1
2.502298967E2,4.867299795E-1,2.404093742E0,1.167087853E-1
2.502348887E2,1.087434649E0,1.674057007E0,-2.653838396E-1
2.502398806E2,1.704423428E0,1.055571556E0,-5.979838371E-1
2.502448726E2,2.332730055E0,4.193572998E-1,-9.344513416E-1
2.502498646E2,2.937153816E0,-1.965484619E-1,-1.284041047E0
2.502548566E2,3.792614460E0,-6.155891418E-1,-1.573713064E0
2.502598486E2,4.945151329E0,-1.182640076E0,-1.589818954E0
2.502648405E2,6.036238670E0,-1.974091053E0,-1.434723973E0
2.502698325E2,6.966989040E0,-2.850871563E0,-1.465295076E0
2.502748245E2,7.059501171E0,-3.807999134E0,-1.111644864E0
2.502798165E2,6.697075844E0,-4.687580109E0,-5.224108100E-1
2.502848085E2,6.187008858E0,-5.537428856E0,-1.766370833E-1
2.502898004E2,5.333686352E0,-6.242698193E0,1.876571178E-1
2.502947924E2,4.534156322E0,-6.683954239E0,6.692174077E-1
2.502997844E2,3.696857691E0,-6.938025475E0,1.117989302E0
2.503047764E2,3.348466158E0,-7.511976242E0,1.016061783E0
2.503097684E2,2.982502222E0,-7.745293617E0,9.218928814E-1
2.503147603E2,2.388297081E0,-8.174057007E0,6.002767682E-1
2.503197523E2,2.159060001E0,-8.597156525E0,2.162545919E-2
2.503247443E2,2.276089191E0,-9.091069221E0,-3.505650163E-1
2.503297363E2,2.218123913E0,-9.383116722E0,-3.585713804E-1
